type,hamming_distance,image_a,image_b,stem_a,stem_b,split_a,split_b
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000296_jpg.rf.191f2ac263227d07d6681c0d4ff02862.jpg,000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1,000296_jpg.rf.191f2ac263227d07d6681c0d4ff02862,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000300_jpg.rf.c0c5c240daa5f3875ec947e3d8585ebd.jpg,000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1,000300_jpg.rf.c0c5c240daa5f3875ec947e3d8585ebd,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000733_jpg.rf.eb75505269bc3bb834649ed31a334e66.jpg,000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1,000733_jpg.rf.eb75505269bc3bb834649ed31a334e66,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000986_jpg.rf.071a7557387f97c3f8332b4184241736.jpg,000088_jpg.rf.7e06b05a43368348f9891d0aca3572e1,000986_jpg.rf.071a7557387f97c3f8332b4184241736,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000089_jpg.rf.322c001360aab8198002ff0d91b781a7.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000594_jpg.rf.eaf618de963eb9e6745960d876917c0e.jpg,000089_jpg.rf.322c001360aab8198002ff0d91b781a7,000594_jpg.rf.eaf618de963eb9e6745960d876917c0e,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000092_jpg.rf.3b3b412f67266f3310ace414b5b6490e.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000291_jpg.rf.ea5ff36473c16d95962b069cad2631a3.jpg,000092_jpg.rf.3b3b412f67266f3310ace414b5b6490e,000291_jpg.rf.ea5ff36473c16d95962b069cad2631a3,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000145_jpg.rf.c420ef247f3fde847214fcf9c9db6df4.jpg,000093_jpg.rf.6b8c6a9fae9eab2a907954e6338f7d17,000145_jpg.rf.c420ef247f3fde847214fcf9c9db6df4,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000497_jpg.rf.d9d1e07ace341ca7a271cbad31311164.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000497_jpg.rf.d9d1e07ace341ca7a271cbad31311164,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000510_jpg.rf.7bfd0ed6fdc782b4cc8abdade73ccb39.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000510_jpg.rf.7bfd0ed6fdc782b4cc8abdade73ccb39,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000536_jpg.rf.89dfe174808fcd4215095adb6f1f2490,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000555_jpg.rf.cdad170345e0eb9f4d4aa4f2ee867b05,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000563_jpg.rf.71a9d469b57f320aac94472dab43a24b.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000563_jpg.rf.71a9d469b57f320aac94472dab43a24b,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000709_jpg.rf.5170cb1c4bb09701d13c6d7dce5be8bc.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000709_jpg.rf.5170cb1c4bb09701d13c6d7dce5be8bc,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000839_jpg.rf.3aaebbcac6ac2980a5f9528fd6fc99e4.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000839_jpg.rf.3aaebbcac6ac2980a5f9528fd6fc99e4,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000851_jpg.rf.29596641fc65266ddc559fc9127a6acc.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,000851_jpg.rf.29596641fc65266ddc559fc9127a6acc,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001023_jpg.rf.765af0fa0d15e73dd43ec0e30aa8ca35.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,001023_jpg.rf.765af0fa0d15e73dd43ec0e30aa8ca35,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001056_jpg.rf.6bd2dfca5b9536235e5395b8077eea61.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,001056_jpg.rf.6bd2dfca5b9536235e5395b8077eea61,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001059_jpg.rf.978856b83c7de90deae1d584c1a38c8d.jpg,000094_jpg.rf.884c275b8c49cc638aae77fbbb95994f,001059_jpg.rf.978856b83c7de90deae1d584c1a38c8d,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000095_jpg.rf.4c71cfa5d88d0f1e712614de611d94be.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000473_jpg.rf.39ed32bfa8f1c5f0ec51200a9932a951.jpg,000095_jpg.rf.4c71cfa5d88d0f1e712614de611d94be,000473_jpg.rf.39ed32bfa8f1c5f0ec51200a9932a951,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000095_jpg.rf.4c71cfa5d88d0f1e712614de611d94be.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000648_jpg.rf.6b495281924bfd1f41828607e203d9c1.jpg,000095_jpg.rf.4c71cfa5d88d0f1e712614de611d94be,000648_jpg.rf.6b495281924bfd1f41828607e203d9c1,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000095_jpg.rf.4c71cfa5d88d0f1e712614de611d94be.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000980_jpg.rf.67cf30cbc14142db693c518fb10d38eb.jpg,000095_jpg.rf.4c71cfa5d88d0f1e712614de611d94be,000980_jpg.rf.67cf30cbc14142db693c518fb10d38eb,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000097_jpg.rf.c4ef5d5faac42b7faf1d58625618e8b2.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001193_jpg.rf.5020b9642d963b6993027163cda29f04.jpg,000097_jpg.rf.c4ef5d5faac42b7faf1d58625618e8b2,001193_jpg.rf.5020b9642d963b6993027163cda29f04,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000098_jpg.rf.80cc4d2d7b957600429c165a9ca83e7b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000993_jpg.rf.e6a2df5d2ff0ad90f26e4b5c8e423718.jpg,000098_jpg.rf.80cc4d2d7b957600429c165a9ca83e7b,000993_jpg.rf.e6a2df5d2ff0ad90f26e4b5c8e423718,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000101_jpg.rf.ec0427164517e826406f080be567c8b6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000338_jpg.rf.3c9721bfc3d65946212fd5c3f83e411a.jpg,000101_jpg.rf.ec0427164517e826406f080be567c8b6,000338_jpg.rf.3c9721bfc3d65946212fd5c3f83e411a,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000101_jpg.rf.ec0427164517e826406f080be567c8b6.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000358_jpg.rf.f0774d9a536eb1795df5c714f9e75aac.jpg,000101_jpg.rf.ec0427164517e826406f080be567c8b6,000358_jpg.rf.f0774d9a536eb1795df5c714f9e75aac,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000103_jpg.rf.e986ffa93554594c77fb71b45e1aab1b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000114_jpg.rf.fc68818227c7b83e4670f10c5a5d8c41.jpg,000103_jpg.rf.e986ffa93554594c77fb71b45e1aab1b,000114_jpg.rf.fc68818227c7b83e4670f10c5a5d8c41,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000103_jpg.rf.e986ffa93554594c77fb71b45e1aab1b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000541_jpg.rf.39c343bb6551932b4086d21df6a30b99.jpg,000103_jpg.rf.e986ffa93554594c77fb71b45e1aab1b,000541_jpg.rf.39c343bb6551932b4086d21df6a30b99,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000106_jpg.rf.fa9458162a8b289c0468f863974046ac.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000224_jpg.rf.611570194ffba2e430d10907db3ee08c.jpg,000106_jpg.rf.fa9458162a8b289c0468f863974046ac,000224_jpg.rf.611570194ffba2e430d10907db3ee08c,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000106_jpg.rf.fa9458162a8b289c0468f863974046ac.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995.jpg,000106_jpg.rf.fa9458162a8b289c0468f863974046ac,000539_jpg.rf.d3dbc2c0e62752e77df903d64c388995,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000106_jpg.rf.fa9458162a8b289c0468f863974046ac.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000914_jpg.rf.aa6a449cc136a0138e703732f5a79f77.jpg,000106_jpg.rf.fa9458162a8b289c0468f863974046ac,000914_jpg.rf.aa6a449cc136a0138e703732f5a79f77,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000112_jpg.rf.a6c79c6080fdd3a45dd66a23ad691e99.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000418_jpg.rf.197349fdfd91b761c3922a60c5281976.jpg,000112_jpg.rf.a6c79c6080fdd3a45dd66a23ad691e99,000418_jpg.rf.197349fdfd91b761c3922a60c5281976,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000112_jpg.rf.a6c79c6080fdd3a45dd66a23ad691e99.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001193_jpg.rf.5020b9642d963b6993027163cda29f04.jpg,000112_jpg.rf.a6c79c6080fdd3a45dd66a23ad691e99,001193_jpg.rf.5020b9642d963b6993027163cda29f04,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000208_jpg.rf.a94f6194774f78fd00bd8d2d957cb955.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000208_jpg.rf.a94f6194774f78fd00bd8d2d957cb955,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000292_jpg.rf.f031b52f22173c3e33810a4ccbd815cc.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000292_jpg.rf.f031b52f22173c3e33810a4ccbd815cc,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000315_jpg.rf.57e84c6591bc26734f2ca93f44f0e38d.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000315_jpg.rf.57e84c6591bc26734f2ca93f44f0e38d,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000709_jpg.rf.5170cb1c4bb09701d13c6d7dce5be8bc.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000709_jpg.rf.5170cb1c4bb09701d13c6d7dce5be8bc,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,000763_jpg.rf.d4b67dac86e28f13a53d8fe602e0d6a9,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001040_jpg.rf.10e1bd8653b501937d3e6648649f7b1b.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,001040_jpg.rf.10e1bd8653b501937d3e6648649f7b1b,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001056_jpg.rf.6bd2dfca5b9536235e5395b8077eea61.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,001056_jpg.rf.6bd2dfca5b9536235e5395b8077eea61,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001077_jpg.rf.1c5a43021cfbad4c03b6f071ff01f570.jpg,000113_jpg.rf.189bc16809994d10c9cabd79a1484a8a,001077_jpg.rf.1c5a43021cfbad4c03b6f071ff01f570,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000114_jpg.rf.fc68818227c7b83e4670f10c5a5d8c41.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000541_jpg.rf.39c343bb6551932b4086d21df6a30b99.jpg,000114_jpg.rf.fc68818227c7b83e4670f10c5a5d8c41,000541_jpg.rf.39c343bb6551932b4086d21df6a30b99,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000115_jpg.rf.0ace878d244707aba2f9da2c3c288042.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000132_jpg.rf.783a6f8a757495f0a564f4a42201ea6a.jpg,000115_jpg.rf.0ace878d244707aba2f9da2c3c288042,000132_jpg.rf.783a6f8a757495f0a564f4a42201ea6a,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000115_jpg.rf.0ace878d244707aba2f9da2c3c288042.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000226_jpg.rf.5279613317e097751100f29f6071eb7d.jpg,000115_jpg.rf.0ace878d244707aba2f9da2c3c288042,000226_jpg.rf.5279613317e097751100f29f6071eb7d,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000116_jpg.rf.4e7ff34a862f24d5843140cfb51e7f69.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000686_jpg.rf.70515dd061fe0c9fcc45621b984423b2.jpg,000116_jpg.rf.4e7ff34a862f24d5843140cfb51e7f69,000686_jpg.rf.70515dd061fe0c9fcc45621b984423b2,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000116_jpg.rf.4e7ff34a862f24d5843140cfb51e7f69.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000854_jpg.rf.e67e5760bd0dbf67009e3bf7eaa24631.jpg,000116_jpg.rf.4e7ff34a862f24d5843140cfb51e7f69,000854_jpg.rf.e67e5760bd0dbf67009e3bf7eaa24631,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000124_jpg.rf.1e0858aae15988c3e7ec9c1cff41a88b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000493_jpg.rf.49ffb6fd6a692985372352ee9d9f918a.jpg,000124_jpg.rf.1e0858aae15988c3e7ec9c1cff41a88b,000493_jpg.rf.49ffb6fd6a692985372352ee9d9f918a,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000124_jpg.rf.1e0858aae15988c3e7ec9c1cff41a88b.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000664_jpg.rf.1c022c568e83385bd40074ab3b26dee5.jpg,000124_jpg.rf.1e0858aae15988c3e7ec9c1cff41a88b,000664_jpg.rf.1c022c568e83385bd40074ab3b26dee5,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000660_jpg.rf.458f6ed844bca1c452445bdfaea88319.jpg,000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c,000660_jpg.rf.458f6ed844bca1c452445bdfaea88319,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000809_jpg.rf.aaac98838869f6fe011b0dabe980705f.jpg,000126_jpg.rf.5a60f975b38edea5bdc3ba3c673ef90c,000809_jpg.rf.aaac98838869f6fe011b0dabe980705f,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000127_jpg.rf.599b90845d24efde4397ad9aca7a4111.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001160_jpg.rf.049bcf14b2abf0e8c076d78f45f0af05.jpg,000127_jpg.rf.599b90845d24efde4397ad9aca7a4111,001160_jpg.rf.049bcf14b2abf0e8c076d78f45f0af05,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000130_jpg.rf.d16cba0d85fbb11f3bb188ed3dfe68c3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000995_jpg.rf.1ba3a6fc3f1d3fd9cd9b8eac57d80279.jpg,000130_jpg.rf.d16cba0d85fbb11f3bb188ed3dfe68c3,000995_jpg.rf.1ba3a6fc3f1d3fd9cd9b8eac57d80279,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000131_jpg.rf.29f9b40e70e8648247c5282ce12a6b82.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000708_jpg.rf.85abb275c3bae81ac30daca619f372e3.jpg,000131_jpg.rf.29f9b40e70e8648247c5282ce12a6b82,000708_jpg.rf.85abb275c3bae81ac30daca619f372e3,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000132_jpg.rf.783a6f8a757495f0a564f4a42201ea6a.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000564_jpg.rf.474cb9f48e803fc9597680c5cd9a028d.jpg,000132_jpg.rf.783a6f8a757495f0a564f4a42201ea6a,000564_jpg.rf.474cb9f48e803fc9597680c5cd9a028d,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000135_jpg.rf.e363046e54ab0a16597e696f72c8a089.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000210_jpg.rf.cf625c813b9b1e56c7c84aaf15c289ce.jpg,000135_jpg.rf.e363046e54ab0a16597e696f72c8a089,000210_jpg.rf.cf625c813b9b1e56c7c84aaf15c289ce,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000135_jpg.rf.e363046e54ab0a16597e696f72c8a089.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000500_jpg.rf.3aa611cd7b6986e7120ce10b7ff5cc60.jpg,000135_jpg.rf.e363046e54ab0a16597e696f72c8a089,000500_jpg.rf.3aa611cd7b6986e7120ce10b7ff5cc60,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000135_jpg.rf.e363046e54ab0a16597e696f72c8a089.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000720_jpg.rf.cdecab7110e6e49e83f11233d23e72fa.jpg,000135_jpg.rf.e363046e54ab0a16597e696f72c8a089,000720_jpg.rf.cdecab7110e6e49e83f11233d23e72fa,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000135_jpg.rf.e363046e54ab0a16597e696f72c8a089.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000936_jpg.rf.e41551b87b87f3d93e92b3009d57c39b.jpg,000135_jpg.rf.e363046e54ab0a16597e696f72c8a089,000936_jpg.rf.e41551b87b87f3d93e92b3009d57c39b,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000136_jpg.rf.4a7a48e6a02829d6042393460516d618.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001196_jpg.rf.e4abef9848b0ee4aff2d5d447a2f224a.jpg,000136_jpg.rf.4a7a48e6a02829d6042393460516d618,001196_jpg.rf.e4abef9848b0ee4aff2d5d447a2f224a,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000292_jpg.rf.f031b52f22173c3e33810a4ccbd815cc.jpg,000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3,000292_jpg.rf.f031b52f22173c3e33810a4ccbd815cc,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000321_jpg.rf.6445a0d531191f5bbaf116d0675e6bed.jpg,000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3,000321_jpg.rf.6445a0d531191f5bbaf116d0675e6bed,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000510_jpg.rf.7bfd0ed6fdc782b4cc8abdade73ccb39.jpg,000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3,000510_jpg.rf.7bfd0ed6fdc782b4cc8abdade73ccb39,train,train
near_duplicate_dhash,6,water_datasets/Flow-Img.v2i.yolov8/train/images/000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0.jpg,000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3,000590_jpg.rf.b9e2f33b39d25c59fc9684d07f14bfc0,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/001040_jpg.rf.10e1bd8653b501937d3e6648649f7b1b.jpg,000137_jpg.rf.29a413eb70cdbc30d21518f61ba561b3,001040_jpg.rf.10e1bd8653b501937d3e6648649f7b1b,train,train
near_duplicate_dhash,8,water_datasets/Flow-Img.v2i.yolov8/train/images/000138_jpg.rf.2e393309e5729c42d1d491d1c7b4b924.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000543_jpg.rf.fc8ad1456c7a73f91e5e8eb10a91083b.jpg,000138_jpg.rf.2e393309e5729c42d1d491d1c7b4b924,000543_jpg.rf.fc8ad1456c7a73f91e5e8eb10a91083b,train,train
near_duplicate_dhash,7,water_datasets/Flow-Img.v2i.yolov8/train/images/000145_jpg.rf.c420ef247f3fde847214fcf9c9db6df4.jpg,water_datasets/Flow-Img.v2i.yolov8/train/images/000251_jpg.rf.61b641f2b970fc32f178ba42719446d3.jpg,000145_jpg.rf.c420ef247f3fde847214fcf9c9db6df4,000251_jpg.rf.61b641f2b970fc32f178ba42719446d3,train,train
