type,hamming_distance,image_a,image_b,package_a,package_b,source_group_a,source_group_b,same_group,cross_package
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2549.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2719.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2555.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2568.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2556.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2570.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2557.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2571.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2557.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2585.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2558.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2572.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2560.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2573.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2561.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2576.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2563.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2577.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2568.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2581.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2570.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2583.jpg,package2,package2,rubbish,rubbish,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2570.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2595.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2576.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2599.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2577.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2589.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2577.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2602.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2579.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2592.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2582.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2624.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2587.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2598.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2587.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2614.jpg,package2,package2,rubbish,fishing-4,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2588.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2679.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2594.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2606.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2595.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2608.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2596.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2611.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2599.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2629.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2603.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2620.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2604.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2621.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2608.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2625.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2611.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2626.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2612.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2627.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2617.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2642.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2618.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2681.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2619.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2630.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2625.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2637.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2626.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2638.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2631.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2707.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2638.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2654.jpg,package2,package2,fishing-4,fishing-4,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2646.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2684.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2661.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2685.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2667.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2694.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2670.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2786.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2675.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2700.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2675.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2719.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2676.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2794.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2681.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2705.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2683.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2707.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2688.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2734.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2694.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2716.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2694.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2739.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2697.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2741.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2699.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2744.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2704.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2725.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2705.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2726.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2706.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2993.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2707.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2729.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2708.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2804.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2709.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2731.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2711.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2756.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2715.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2738.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2721.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2747.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2725.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2750.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2726.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2753.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2728.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2776.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2730.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2903.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2732.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2756.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2734.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2831.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2739.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2763.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2740.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2764.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2742.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2765.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2743.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2766.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2744.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2768.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2746.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2770.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2751.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2946.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2752.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2799.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2753.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2775.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2754.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2805.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2756.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2806.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2759.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2995.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2760.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2780.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2762.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2783.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2763.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2784.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2763.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2813.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2766.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2788.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2767.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2996.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2770.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2821.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2772.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2796.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2774.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2798.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2776.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2853.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2778.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2805.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2778.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2829.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2782.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2834.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2784.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2837.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2785.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2814.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2786.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2866.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2788.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2817.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2789.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2818.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2793.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2821.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2797.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/3000.jpg,package2,package2,fishing-1,rubbish,False,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2798.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2824.jpg,package2,package2,rubbish,fishing-1,False,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2800.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2852.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2802.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2827.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2805.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2829.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2806.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2830.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2812.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2836.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2813.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2837.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2815.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2867.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2815.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2890.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2816.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2839.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2817.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2840.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,3,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2821.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2844.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,5,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2821.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2873.jpg,package2,package2,fishing-1,fishing-1,True,False
near_duplicate_dhash,4,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2824.jpg,datasets/water/IWHR_AI_Lable_Floater_V1/raw/package2/JPEGImages/2848.jpg,package2,package2,fishing-1,fishing-1,True,False
