type,hamming_distance,image_a,image_b,stem_a,stem_b,session_a,session_b,same_session
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic279.jpg,exp27_pic204,exp27_pic279,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic308.jpg,exp27_pic204,exp27_pic308,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic333.jpg,exp27_pic204,exp27_pic333,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic337.jpg,exp27_pic204,exp27_pic337,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic345.jpg,exp27_pic204,exp27_pic345,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic355.jpg,exp27_pic204,exp27_pic355,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic357.jpg,exp27_pic204,exp27_pic357,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic366.jpg,exp27_pic204,exp27_pic366,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic399.jpg,exp27_pic204,exp27_pic399,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic403.jpg,exp27_pic204,exp27_pic403,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic406.jpg,exp27_pic204,exp27_pic406,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic413.jpg,exp27_pic204,exp27_pic413,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic416.jpg,exp27_pic204,exp27_pic416,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic432.jpg,exp27_pic204,exp27_pic432,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic435.jpg,exp27_pic204,exp27_pic435,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic442.jpg,exp27_pic204,exp27_pic442,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic48.jpg,exp27_pic204,exp27_pic48,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic54.jpg,exp27_pic204,exp27_pic54,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic65.jpg,exp27_pic204,exp27_pic65,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic67.jpg,exp27_pic204,exp27_pic67,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic70.jpg,exp27_pic204,exp27_pic70,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic81.jpg,exp27_pic204,exp27_pic81,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic83.jpg,exp27_pic204,exp27_pic83,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic87.jpg,exp27_pic204,exp27_pic87,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp27_pic92.jpg,exp27_pic204,exp27_pic92,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp28_pic162.jpg,exp27_pic204,exp28_pic162,exp27,exp28,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp29_pic204.jpg,exp27_pic204,exp29_pic204,exp27,exp29,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp29_pic58.jpg,exp27_pic204,exp29_pic58,exp27,exp29,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp29_pic66.jpg,exp27_pic204,exp29_pic66,exp27,exp29,False
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic204.jpg,water_datasets/TUD-GV/images/exp53_pic61.jpg,exp27_pic204,exp53_pic61,exp27,exp53,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic209.jpg,exp27_pic206,exp27_pic209,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic22.jpg,exp27_pic206,exp27_pic22,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic225.jpg,exp27_pic206,exp27_pic225,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic233.jpg,exp27_pic206,exp27_pic233,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic239.jpg,exp27_pic206,exp27_pic239,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic244.jpg,exp27_pic206,exp27_pic244,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic25.jpg,exp27_pic206,exp27_pic25,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic250.jpg,exp27_pic206,exp27_pic250,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic253.jpg,exp27_pic206,exp27_pic253,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic257.jpg,exp27_pic206,exp27_pic257,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic262.jpg,exp27_pic206,exp27_pic262,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic268.jpg,exp27_pic206,exp27_pic268,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic269.jpg,exp27_pic206,exp27_pic269,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic275.jpg,exp27_pic206,exp27_pic275,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic277.jpg,exp27_pic206,exp27_pic277,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic28.jpg,exp27_pic206,exp27_pic28,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic281.jpg,exp27_pic206,exp27_pic281,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic304.jpg,exp27_pic206,exp27_pic304,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic308.jpg,exp27_pic206,exp27_pic308,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic325.jpg,exp27_pic206,exp27_pic325,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic328.jpg,exp27_pic206,exp27_pic328,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic330.jpg,exp27_pic206,exp27_pic330,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic340.jpg,exp27_pic206,exp27_pic340,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic345.jpg,exp27_pic206,exp27_pic345,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic346.jpg,exp27_pic206,exp27_pic346,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic348.jpg,exp27_pic206,exp27_pic348,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic357.jpg,exp27_pic206,exp27_pic357,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic359.jpg,exp27_pic206,exp27_pic359,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic361.jpg,exp27_pic206,exp27_pic361,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic363.jpg,exp27_pic206,exp27_pic363,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic370.jpg,exp27_pic206,exp27_pic370,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic395.jpg,exp27_pic206,exp27_pic395,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic410.jpg,exp27_pic206,exp27_pic410,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic445.jpg,exp27_pic206,exp27_pic445,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic45.jpg,exp27_pic206,exp27_pic45,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic453.jpg,exp27_pic206,exp27_pic453,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic455.jpg,exp27_pic206,exp27_pic455,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic459.jpg,exp27_pic206,exp27_pic459,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic50.jpg,exp27_pic206,exp27_pic50,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic53.jpg,exp27_pic206,exp27_pic53,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic57.jpg,exp27_pic206,exp27_pic57,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic58.jpg,exp27_pic206,exp27_pic58,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic61.jpg,exp27_pic206,exp27_pic61,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic62.jpg,exp27_pic206,exp27_pic62,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic65.jpg,exp27_pic206,exp27_pic65,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic70.jpg,exp27_pic206,exp27_pic70,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic81.jpg,exp27_pic206,exp27_pic81,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic83.jpg,exp27_pic206,exp27_pic83,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic87.jpg,exp27_pic206,exp27_pic87,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp27_pic92.jpg,exp27_pic206,exp27_pic92,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp28_pic48.jpg,exp27_pic206,exp28_pic48,exp27,exp28,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp28_pic50.jpg,exp27_pic206,exp28_pic50,exp27,exp28,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp28_pic66.jpg,exp27_pic206,exp28_pic66,exp27,exp28,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp53_pic35.jpg,exp27_pic206,exp53_pic35,exp27,exp53,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp53_pic61.jpg,exp27_pic206,exp53_pic61,exp27,exp53,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic206.jpg,water_datasets/TUD-GV/images/exp53_pic74.jpg,exp27_pic206,exp53_pic74,exp27,exp53,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic212.jpg,exp27_pic209,exp27_pic212,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic22.jpg,exp27_pic209,exp27_pic22,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic225.jpg,exp27_pic209,exp27_pic225,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic23.jpg,exp27_pic209,exp27_pic23,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic231.jpg,exp27_pic209,exp27_pic231,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic233.jpg,exp27_pic209,exp27_pic233,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic237.jpg,exp27_pic209,exp27_pic237,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic239.jpg,exp27_pic209,exp27_pic239,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic242.jpg,exp27_pic209,exp27_pic242,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic25.jpg,exp27_pic209,exp27_pic25,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic253.jpg,exp27_pic209,exp27_pic253,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic256.jpg,exp27_pic209,exp27_pic256,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic257.jpg,exp27_pic209,exp27_pic257,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic264.jpg,exp27_pic209,exp27_pic264,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic266.jpg,exp27_pic209,exp27_pic266,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic268.jpg,exp27_pic209,exp27_pic268,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic271.jpg,exp27_pic209,exp27_pic271,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic275.jpg,exp27_pic209,exp27_pic275,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic28.jpg,exp27_pic209,exp27_pic28,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic281.jpg,exp27_pic209,exp27_pic281,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic301.jpg,exp27_pic209,exp27_pic301,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic306.jpg,exp27_pic209,exp27_pic306,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic328.jpg,exp27_pic209,exp27_pic328,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic330.jpg,exp27_pic209,exp27_pic330,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic337.jpg,exp27_pic209,exp27_pic337,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic341.jpg,exp27_pic209,exp27_pic341,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic348.jpg,exp27_pic209,exp27_pic348,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic357.jpg,exp27_pic209,exp27_pic357,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic359.jpg,exp27_pic209,exp27_pic359,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic361.jpg,exp27_pic209,exp27_pic361,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic363.jpg,exp27_pic209,exp27_pic363,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic370.jpg,exp27_pic209,exp27_pic370,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic390.jpg,exp27_pic209,exp27_pic390,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic395.jpg,exp27_pic209,exp27_pic395,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic410.jpg,exp27_pic209,exp27_pic410,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic413.jpg,exp27_pic209,exp27_pic413,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic435.jpg,exp27_pic209,exp27_pic435,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic436.jpg,exp27_pic209,exp27_pic436,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic442.jpg,exp27_pic209,exp27_pic442,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic445.jpg,exp27_pic209,exp27_pic445,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic447.jpg,exp27_pic209,exp27_pic447,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic45.jpg,exp27_pic209,exp27_pic45,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic450.jpg,exp27_pic209,exp27_pic450,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic453.jpg,exp27_pic209,exp27_pic453,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic455.jpg,exp27_pic209,exp27_pic455,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic459.jpg,exp27_pic209,exp27_pic459,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic48.jpg,exp27_pic209,exp27_pic48,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic50.jpg,exp27_pic209,exp27_pic50,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic53.jpg,exp27_pic209,exp27_pic53,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic58.jpg,exp27_pic209,exp27_pic58,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic61.jpg,exp27_pic209,exp27_pic61,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic62.jpg,exp27_pic209,exp27_pic62,exp27,exp27,True
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic65.jpg,exp27_pic209,exp27_pic65,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic67.jpg,exp27_pic209,exp27_pic67,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic70.jpg,exp27_pic209,exp27_pic70,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic81.jpg,exp27_pic209,exp27_pic81,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic83.jpg,exp27_pic209,exp27_pic83,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic87.jpg,exp27_pic209,exp27_pic87,exp27,exp27,True
near_duplicate_dhash,6,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp27_pic92.jpg,exp27_pic209,exp27_pic92,exp27,exp27,True
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp28_pic142.jpg,exp27_pic209,exp28_pic142,exp27,exp28,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp28_pic162.jpg,exp27_pic209,exp28_pic162,exp27,exp28,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp28_pic35.jpg,exp27_pic209,exp28_pic35,exp27,exp28,False
near_duplicate_dhash,8,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp28_pic46.jpg,exp27_pic209,exp28_pic46,exp27,exp28,False
near_duplicate_dhash,7,water_datasets/TUD-GV/images/exp27_pic209.jpg,water_datasets/TUD-GV/images/exp28_pic66.jpg,exp27_pic209,exp28_pic66,exp27,exp28,False
